,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,23.00_23.50_,20.45_20.40_20.30_20.20_,1470,1470.tw,20190523,tse,3_1_,1_1_1_1_,04,0,12,000000,大統新創,大統精密染整股份有限公司,22.40,-,14:30:00,-,-,0,0,13:30:00,1558593000000,0,-,24.60,20.20,22.40
