,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,63.20_63.50_64.00_64.10_64.20_,63.00_62.90_62.80_62.70_62.60_,6641,6641.tw,20190528,tse,1_3_7_5_5_,0,1_2_3_3_3_,63.20,20,RR,0,12,62.90,000000,基士德-KY,基士德科技股份有限公司,63.00,63.30,62.40,14:30:00,-,-,0,0,13:30:00,6641.tw_tse_20190528_B_9999175439,6641.tw_tse_20190528_B_9999167507,1559025000000,0,2,69.30,23,56.70,63.00,63.00
