,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,93.80_93.90_94.00_94.20_94.40_,93.70_93.60_93.50_93.40_93.30_,6416,6416.tw,20190327,tse,1_4_7_2_1_,0,7_9_8_6_9_,94.60,27,0,12,93.40,000000,瑞祺電通,瑞&#35072;電通股份有限公司,94.20,-,96.00,14:30:00,5,96.00,0,15,93.70,15,13:30:00,6416.tw_tse_20190327_B_9999081262,6416.tw_tse_20190327_B_9999050747,1553668200000,0,15,103.50,251,84.80,94.20,93.70
