,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,42.30_42.50_42.65_42.70_42.80_,42.00_41.95_41.90_41.80_41.70_,1419,1419.tw,20190328,tse,1_1_3_1_2_,0,10_3_1_1_2_,42.25,04,0,12,42.25,000000,新紡,新光紡織股份有限公司,42.25,42.15,42.00,14:30:00,207,42.00,0,1,42.30,0,13:30:00,1419.tw_tse_20190328_B_9999111842,1553754600000,0,1,46.35,1,37.95,42.15,42.25
