,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,71.50_71.80_71.90_72.00_72.10_,71.40_71.30_71.20_71.10_71.00_,9958,9958.tw,20190328,tse,10_6_2_15_10_,9,24_41_38_47_126_,72.80,10,0,12,71.10,000000,世紀鋼,世紀鋼鐵結構股份有限公司,72.80,71.40,71.10,14:30:00,1685,71.40,0,192,71.40,197,13:30:00,9958.tw_tse_20190328_B_9999078044,9958.tw_tse_20190328_B_9999054545,1553754600000,0,197,80.00,2324,65.60,72.80,71.40
