,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,1.03_1.04_1.05_1.07_1.08_,1.02_1.01_1.00_0.98_0.95_,6289,6289.tw,20190328,tse,20_2_20_5_17_,0,10_31_92_10_26_,1.05,26,0,12,1.02,000000,華上,華上光電股份有限公司,1.05,1.09,1.01,14:30:00,1087,1.01,0,21,13:30:00,6289.tw_tse_20190328_B_9999167439,6289.tw_tse_20190328_B_9999054592,1553754600000,0,21,1.14,125,0.94,1.04,1.02
