,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,17.70_17.75_17.80_18.05_18.20_,17.55_17.50_17.40_17.15_17.10_,2243,2243.tw,20190306,tse,1_2_1_1_1_,0,2_6_1_3_1_,17.55,12,RR,0,12,17.55,000000,宏旭-KY,宏旭控股股份有限公司,17.55,17.70,17.40,14:30:00,-,-,0,0,13:30:00,2243.tw_tse_20190306_B_9999559825,1551853800000,0,2,19.30,2,15.80,17.55,17.55
