,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,42.45_42.50_42.75_42.90_43.00_,42.05_42.00_41.50_41.15_41.00_,1419,1419.tw,20190510,tse,6_1_1_6_2_,1_2_1_1_1_,04,0,12,000000,新紡,新光紡織股份有限公司,42.45,42.15,14:30:00,518,42.15,0,1,42.45,0,13:30:00,1419.tw_tse_20190510_B_9998890709,1557469800000,0,0,46.35,0,37.95,42.15
