,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,55.10_55.20_55.30_55.40_55.50_,54.60_54.40_54.10_54.00_53.50_,5284,5284.tw,20190614,tse,3_3_1_2_1_,0,1_1_1_1_1_,55.10,20,RR,0,12,54.90,000000,jpp-KY,經寶精密控股股份有限公司,55.00,55.40,54.40,14:30:00,-,-,0,0,13:30:00,5284.tw_tse_20190614_B_9999291642,5284.tw_tse_20190614_B_9999204523,1560493800000,0,2,60.50,7,49.50,55.00,54.90
