,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,39.00_39.10_39.20_39.45_39.50_,38.90_38.60_38.50_38.40_38.20_,2115,2115.tw,20190614,tse,1_2_1_1_1_,0,3_2_1_1_2_,39.40,11,RR,0,12,39.00,000000,六暉-KY,六暉控股股份有限公司,39.40,39.00,38.80,14:30:00,-,-,0,0,13:30:00,2115.tw_tse_20190614_B_9999440213,2115.tw_tse_20190614_B_9999371951,1560493800000,0,1,43.10,6,35.30,39.20,39.00
