,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,12.55_12.80_12.85_12.95_13.00_,12.50_12.45_12.40_12.35_12.30_,6172,6172.tw,20190212,tse,1_5_1_5_3_,1_4_2_2_3_,25,0,12,000000,互億,互億科技股份有限公司,-,-,14:30:00,-,-,0,1,12.55,0,13:30:00,6172.tw_tse_20190212_B_9999042892,1549953000000,0,0,13.65,0,11.25,12.45
