,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,96.70_96.80_97.00_97.60_97.70_,96.50_96.30_96.20_96.10_96.00_,6581,6581.tw,20190212,tse,2_1_3_2_7_,0,1_3_3_3_9_,97.80,20,0,12,96.10,000000,鋼聯,台灣鋼聯股份有限公司,97.80,97.80,97.10,14:30:00,329,97.80,0,0,13:30:00,6581.tw_tse_20190212_B_9999079370,6581.tw_tse_20190212_B_9999078455,1549953000000,0,1,106.50,75,87.40,97.10,96.50
