,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,30.00_30.50_30.85_30.90_31.45_,27.55_27.50_27.30_27.25_27.15_,2424,2424.tw,20190408,tse,3_1_3_1_2_,0,1_1_2_1_1_,29.50,25,0,12,29.50,000000,隴華,隴華電子股份有限公司,29.50,29.50,29.20,14:30:00,-,-,0,0,13:30:00,2424.tw_tse_20190408_B_9999397461,1554705000000,0,1,31.45,1,25.75,28.60,29.50
