,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,6.79_6.82_6.85_6.88_,6.30_6.29_5.75_5.71_5.64_,1418,1418.tw,20181226,tse,1_2_1_1_,0,2_2_1_2_3_,6.79,04,0,12,6.79,000000,東華,東華合纖股份有限公司,6.79,-,6.88,14:30:00,16,6.88,0,0,13:30:00,1418.tw_tse_20181226_B_9999832392,1545805800000,0,1,6.88,1,5.64,6.26,6.79
