,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,28.30_28.60_28.65_28.90_29.00_,28.15_28.10_28.05_28.00_27.85_,1235,1235.tw,20190822,tse,24_1_9_2_1_,1_5_1_6_1_,02,0,12,000000,興泰,興泰實業股份有限公司,28.30,28.10,14:30:00,197,28.10,0,2,28.30,0,13:30:00,1235.tw_tse_20190822_B_9999951280,1566455400000,0,0,31.10,0,25.50,28.30
