,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,16.55_16.60_16.65_16.70_16.75_,16.50_16.40_16.35_16.30_16.25_,1110,1110.tw,20190726,tse,1_5_11_5_5_,0,60_1_3_2_1_,16.60,01,0,12,16.60,000000,東泥,東南水泥股份有限公司,16.60,16.60,16.50,14:30:00,-,-,0,1,16.50,0,13:30:00,1110.tw_tse_20190726_B_9999890857,1564122600000,0,1,18.25,1,14.95,16.60,16.60
