,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,7.70_7.77_7.78_7.79_7.80_,7.68_7.66_7.65_7.64_7.63_,1459,1459.tw,20190709,tse,10_10_2_4_10_,0,5_1_7_1_13_,7.68,04,0,12,7.67,000000,聯發,聯發紡織纖維股份有限公司,7.67,7.74,7.69,14:30:00,677,7.69,0,0,13:30:00,1459.tw_tse_20190709_B_9999346865,1459.tw_tse_20190709_B_9999189574,1562653800000,0,5,8.45,21,6.93,7.69,7.68
