,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,111.00_111.50_112.00_112.50_113.00_,110.50_110.00_109.50_109.00_108.50_,5288,5288.tw,20190104,tse,2_21_11_19_6_,0,2_66_38_29_27_,113.00,05,RR,0,12,108.00,000000,豐祥-KY,豐祥控股股份有限公司,113.00,110.50,110.00,14:30:00,515,110.00,0,48,110.50,48,13:30:00,5288.tw_tse_20190104_B_9999100874,5288.tw_tse_20190104_B_9999078890,1546583400000,0,48,125.00,855,103.00,114.00,110.50
