,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,94.70_94.80_94.90_95.00_95.10_,94.60_94.50_94.40_94.30_94.20_,2455,2455.tw,20190423,tse,3_5_6_8_16_,13,11_22_18_17_7_,96.70,27,0,12,93.20,000000,全新,全新光電科技股份有限公司,96.50,94.50,94.20,14:30:00,1758,94.50,0,263,94.50,269,13:30:00,2455.tw_tse_20190423_B_9999096955,2455.tw_tse_20190423_B_9999074340,1556001000000,0,269,104.50,4769,85.60,95.10,94.70
