,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,2.21_2.22_2.23_2.24_2.25_,2.10_2.07_2.06_2.00_1.99_,6131,6131.tw,20190611,tse,7_2_3_20_160_,499,45_5_5_60_4_,2.20,26,0,12,2.20,000000,悠克,悠克電子股份有限公司,2.20,-,2.20,14:30:00,319,2.20,0,831,13:30:00,6131.tw_tse_20190611_B_9999046230,1560234600000,0,831,2.42,831,1.98,2.20,2.20
