,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,124.50_125.00_126.00_130.00_131.00_,122.50_122.00_120.00_118.00_,8480,8480.tw,20190611,tse,1_2_10_3_2_,15_10_2_2_,20,RR,0,12,000000,泰昇-KY,泰昇國際(控股)有限公司,-,113.00,14:30:00,-,-,0,0,13:30:00,1560234600000,0,-,134.50,110.50,122.50
