,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,15.95_16.00_16.05_16.10_16.15_,15.65_15.55_15.50_15.45_15.40_,8488,8488.tw,20190517,tse,1_5_3_2_2_,2_4_5_5_1_,20,RR,0,12,000000,吉源-KY,吉源控股股份有限公司,-,-,14:30:00,-,-,0,0,13:30:00,1558074600000,0,-,17.65,14.45,16.05
