,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,rt,s,st,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,3.65_3.70_3.80_4.00_4.05_,-,3519,3519.tw,20190321,tse,29730_3_5_37_76_,0,-,3.65,24,0,12,3.65,000000,綠能,綠能科技股份有限公司,3.65,3.65,-,14:30:00,60,3.65,0,200,3.65,08:00:00,0,08:00:00,13:30:00,3519.tw_tse_20190321_B_9999282332,3519.tw_tse_20190321_B_9999180137,1553149800000,0,1,4.45,598,3.65,4.05,3.65
