,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,82.00_82.40_82.50_83.00_83.80_,80.10_80.00_79.90_79.80_79.70_,2496,2496.tw,20190708,tse,1_2_1_1_3_,0,1_2_1_1_1_,80.00,20,0,12,80.00,000000,卓越,卓越成功股份有限公司,80.00,80.00,79.40,14:30:00,500,80.00,0,1,82.00,0,13:30:00,2496.tw_tse_20190708_B_9999157627,1562567400000,0,1,90.20,1,73.80,82.00,80.00
