,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,40.85_40.90_41.00_41.30_41.50_,39.60_39.50_38.00_36.85_,8427,8427.tw,20190704,tse,1_2_3_2_1_,2_2_1_2_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,39.50,14:30:00,-,-,0,0,13:30:00,1562221800000,0,-,44.95,36.85,40.90
