,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,36.15_36.20_38.00_38.60_,36.00_35.10_35.00_33.05_33.00_,5538,5538.tw,20190524,tse,4_10_2_2_,0,1_2_1_2_10_,36.15,10,RR,0,12,36.15,000000,東明-KY,開曼東明控股股份有限公司,36.15,36.50,35.90,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190524_B_9999061099,1558679400000,0,1,39.60,1,32.40,36.00,36.15
