,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,167.00_168.00_169.00_170.00_179.00_,164.00_163.00_162.00_161.50_160.50_,3130,3130.tw,20190305,tse,1_1_1_2_2_,0,1_1_1_1_1_,166.50,30,0,12,165.50,000000,一零四,一零四資訊科技股份有限公司,166.50,166.50,166.00,14:30:00,398,166.50,0,0,13:30:00,3130.tw_tse_20190305_B_9999124828,3130.tw_tse_20190305_B_9999124545,1551767400000,0,1,182.00,3,149.00,165.50,165.50
