,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,101.00_101.50_102.00_102.50_103.00_,100.50_100.00_99.90_99.80_99.70_,6416,6416.tw,20190305,tse,4_30_62_13_17_,2,21_93_34_21_42_,104.50,27,0,12,100.00,000000,瑞祺電通,瑞&#35072;電通股份有限公司,101.00,102.00,101.00,14:30:00,500,101.00,0,65,101.00,65,13:30:00,6416.tw_tse_20190305_B_9999088565,6416.tw_tse_20190305_B_9999063999,1551767400000,0,65,112.00,1504,91.80,102.00,101.00
