,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,11.70_11.75_11.80_11.85_11.90_,11.65_11.60_11.55_11.50_11.45_,3050,3050.tw,20190802,tse,26_32_159_247_1_,2_33_30_90_77_,11.70,26,0,12,11.45,000000,鈺德,鈺德科技股份有限公司,11.70,11.70,11.65,14:25:00,-,-,0,32,11.70,32,13:30:00,3050.tw_tse_20190802_B_9998947383,3050.tw_tse_20190802_B_9998920766,1564727100000,0,32,12.85,524,10.55,11.70,11.70
