,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,59.10_59.20_59.30_59.40_59.50_,59.00_58.90_58.80_58.70_58.60_,3035,3035.tw,20190802,tse,34_93_5_136_96_,6_23_30_35_39_,61.10,24,0,12,58.30,000000,智原,智原科技股份有限公司,60.30,59.00,58.90,14:25:00,-,-,0,228,58.90,234,13:30:00,3035.tw_tse_20190802_B_9998945541,3035.tw_tse_20190802_B_9998921515,1564727100000,0,234,67.40,5299,55.20,61.30,59.00
