,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,30.50_30.55_30.65_30.70_30.75_,30.45_30.40_30.35_30.30_30.25_,3029,3029.tw,20190802,tse,2_1_11_12_17_,97_104_123_76_35_,31.55,30,0,12,30.35,000000,零壹,零壹科技股份有限公司,31.20,30.85,30.75,14:29:00,-,-,0,237,30.45,237,13:30:00,3029.tw_tse_20190802_B_9998945742,3029.tw_tse_20190802_B_9998921603,1564727340000,0,237,35.25,7419,28.85,32.05,30.45
