,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,15.25_15.30_15.35_15.40_15.45_,15.20_15.15_15.10_15.05_15.00_,3062,3062.tw,20190802,tse,19_12_62_3_10_,19_72_87_157_137_,15.60,27,0,12,15.05,000000,建漢,建漢科技股份有限公司,15.60,15.80,15.50,14:25:00,-,-,0,26,15.20,26,13:30:00,3062.tw_tse_20190802_B_9998948956,3062.tw_tse_20190802_B_9998920846,1564727100000,0,26,17.35,1285,14.25,15.80,15.20
