,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,3.14_3.15_3.20_3.21_3.22_,3.07_3.06_3.05_3.03_3.02_,3051,3051.tw,20190802,tse,9_5_4_4_5_,4_8_55_10_50_,3.15,26,0,12,3.07,000000,力特,力特光電科技股份有限公司,3.08,3.05,2.96,14:30:00,-,-,0,6,3.07,6,13:30:00,3051.tw_tse_20190802_B_9999005098,3051.tw_tse_20190802_B_9998921518,1564727400000,0,6,3.46,150,2.84,3.15,3.07
