,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,47.10_47.15_47.20_47.25_47.30_,47.05_47.00_46.95_46.90_46.85_,3090,3090.tw,20190802,tse,5_11_5_10_42_,4_136_4_6_6_,48.30,28,0,12,47.05,000000,日電貿,日電貿股份有限公司,48.25,47.50,47.35,14:25:00,-,-,0,84,47.05,84,13:30:00,3090.tw_tse_20190802_B_9998948827,3090.tw_tse_20190802_B_9998921157,1564727100000,0,84,53.70,1908,44.00,48.85,47.05
