,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,7.64_7.67_7.69_7.70_7.75_,7.61_7.60_7.59_7.58_7.57_,3057,3057.tw,20190802,tse,2_30_3_9_1_,6_5_5_3_7_,7.70,25,0,12,7.59,000000,喬鼎,喬鼎資訊股份有限公司,7.68,-,7.77,14:25:00,-,-,0,10,7.77,0,13:30:00,3057.tw_tse_20190802_B_9999005382,3057.tw_tse_20190802_B_9998948791,1564727100000,0,1,8.54,225,7.00,7.77,7.61
