,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,14.30_14.35_14.40_14.45_14.50_,14.25_14.20_14.15_14.10_14.05_,3049,3049.tw,20190802,tse,130_111_136_97_250_,158_1047_314_496_301_,14.70,26,0,12,14.20,000000,和鑫,和鑫光電股份有限公司,14.65,14.35,14.25,14:25:00,-,-,0,1529,14.25,1528,13:30:00,3049.tw_tse_20190802_B_9998945423,3049.tw_tse_20190802_B_9998921487,1564727100000,0,1528,16.30,16062,13.40,14.85,14.25
