,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,29.90_29.95_30.00_30.05_30.50_,29.80_29.75_29.65_29.60_29.55_,3040,3040.tw,20190802,tse,2_1_18_6_1_,26_4_1_1_1_,30.05,20,0,12,29.80,000000,遠見,遠見科技股份有限公司,30.05,30.10,30.00,14:25:00,-,-,0,3,29.80,3,13:30:00,3040.tw_tse_20190802_B_9998954595,3040.tw_tse_20190802_B_9998921290,1564727100000,0,3,33.05,59,27.05,30.05,29.80
