,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,23.35_23.40_23.45_23.50_23.55_,23.30_23.25_23.20_23.15_23.10_,3056,3056.tw,20190802,tse,14_47_39_35_29_,19_26_118_153_178_,23.45,14,0,12,23.15,000000,總太,總太地產開發股份有限公司,23.45,23.20,23.15,14:25:00,-,-,0,36,23.35,36,13:30:00,3056.tw_tse_20190802_B_9998959651,3056.tw_tse_20190802_B_9998920872,1564727100000,0,36,25.75,724,21.15,23.45,23.35
