,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,39.15_39.20_39.25_39.30_39.35_,39.10_39.05_39.00_38.95_38.90_,3017,3017.tw,20190802,tse,3_5_16_11_6_,146_101_482_65_113_,40.35,25,0,12,38.90,000000,奇鋐,奇鋐科技股份有限公司,39.90,39.60,39.20,14:28:00,-,-,0,1238,39.10,1243,13:30:00,3017.tw_tse_20190802_B_9998945442,3017.tw_tse_20190802_B_9998921667,1564727280000,0,1243,44.85,26388,36.75,40.80,39.10
