,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,14.05_14.10_14.15_14.20_14.25_,14.00_13.95_13.90_13.85_13.80_,3013,3013.tw,20190802,tse,1_5_6_2_3_,4_2_7_21_65_,14.10,25,0,12,13.80,000000,晟銘電,晟銘電子科技股份有限公司,14.10,14.15,14.05,14:25:00,-,-,0,15,14.05,16,13:30:00,3013.tw_tse_20190802_B_9998947545,3013.tw_tse_20190802_B_9998920809,1564727100000,0,16,15.45,251,12.65,14.05,14.05
