,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,24.00_24.05_24.10_24.15_24.20_,23.95_23.90_23.85_23.80_23.75_,3059,3059.tw,20190802,tse,5_21_31_18_11_,10_19_29_59_128_,24.60,26,0,12,23.65,000000,華晶科,華晶科技股份有限公司,24.55,24.15,24.00,14:25:00,-,-,0,112,24.00,112,13:30:00,3059.tw_tse_20190802_B_9998945745,3059.tw_tse_20190802_B_9998921051,1564727100000,0,112,27.15,1664,22.25,24.70,24.00
