,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,17.20_17.25_17.30_17.40_17.45_,17.15_17.10_17.05_17.00_16.95_,3094,3094.tw,20190802,tse,1_4_2_1_1_,7_21_8_29_13_,17.40,24,0,12,17.10,000000,聯傑,聯傑國際股份有限公司,17.40,17.25,17.15,14:30:00,20,17.15,0,5,17.20,5,13:30:00,3094.tw_tse_20190802_B_9999006412,3094.tw_tse_20190802_B_9998920758,1564727400000,0,5,19.35,139,15.85,17.60,17.20
