,a,b,c,ch,d,ex,f,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,80.60_80.70_80.80_80.90_81.00_,80.50_80.40_80.30_80.20_80.10_,3019,3019.tw,20190802,tse,1_1_1_2_8_,37_8_30_50_93_,81.80,26,0,12,79.30,000000,亞光,亞洲光學股份有限公司,81.50,-,81.30,14:25:00,-,-,0,178,80.50,179,13:30:00,3019.tw_tse_20190802_B_9998945971,3019.tw_tse_20190802_B_9998921337,1564727100000,0,179,90.90,3417,74.50,82.70,80.60
