,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,30.55_30.60_31.20_31.45_,29.20_29.15_28.40_28.25_28.00_,2424,2424.tw,20190430,tse,1_2_2_1_,0,2_1_1_1_3_,30.55,25,0,12,30.55,000000,隴華,隴華電子股份有限公司,30.55,30.40,28.40,14:30:00,-,-,0,1,30.55,0,13:30:00,2424.tw_tse_20190430_B_9999179419,1556605800000,0,1,33.65,1,27.55,30.60,30.55
