,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,105.00_105.50_106.00_106.50_107.00_,103.50_103.00_101.00_100.50_100.00_,2939,2939.tw,20190823,tse,4_2_4_3_3_,5_3_1_1_3_,18,RR,0,12,000000,凱羿-KY,凱羿國際集團股份有限公司,105.00,104.00,14:30:00,-,-,0,0,13:30:00,1566541800000,0,-,115.50,94.50,105.00
