,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,130.00_130.50_131.00_132.00_133.00_,129.50_129.00_128.50_128.00_125.00_,8480,8480.tw,20190326,tse,1_7_3_7_8_,2_2_2_1_1_,20,RR,0,12,000000,泰昇-KY,泰昇國際(控股)有限公司,129.50,129.00,14:30:00,200,129.00,0,0,13:30:00,1553581800000,0,-,143.00,117.00,130.00
