,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,16.60_16.70_16.80_16.90_17.00_,16.35_16.20_16.15_16.00_15.55_,8488,8488.tw,20190326,tse,3_6_4_4_4_,3_2_1_1_1_,20,RR,0,12,000000,吉源-KY,吉源控股股份有限公司,-,-,14:30:00,-,-,0,0,13:30:00,1553581800000,0,-,18.30,15.00,16.65
