,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,13.30_13.35_13.50_13.90_14.00_,13.10_13.05_13.00_12.95_12.90_,5906,5906.tw,20190703,tse,8_3_6_1_3_,1_4_6_1_1_,18,RR,0,12,000000,台南-KY,台南企業(開曼)股份有限公司,13.30,13.20,14:30:00,778,13.20,0,0,13:30:00,1562135400000,0,-,14.60,12.00,13.30
