,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,26.60_26.75_27.40_27.45_27.50_,26.30_26.25_26.20_26.15_26.05_,2236,2236.tw,20190703,tse,7_1_2_1_2_,1_1_1_2_1_,12,RR,0,12,000000,百達-KY,百達精密工業股份有限公司,26.60,26.40,14:30:00,524,26.40,0,0,13:30:00,1562135400000,0,-,29.25,23.95,26.60
