,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,29.25_29.30_29.40_29.45_29.50_,29.20_29.15_29.10_29.05_29.00_,2637,2637.tw,20190116,tse,5_8_35_24_24_,0,33_19_29_41_36_,29.45,15,RR,0,12,29.20,000000,慧洋-KY,慧洋海運股份有限公司,29.45,29.45,29.20,14:30:00,854,29.20,0,15,29.25,16,13:30:00,2637.tw_tse_20190116_B_9999132065,2637.tw_tse_20190116_B_9999106411,1547620200000,0,16,32.35,386,26.55,29.45,29.20
