,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,113.00_113.50_114.00_115.50_116.00_,109.00_108.50_108.00_107.00_104.50_,6464,6464.tw,20190429,tse,1_3_1_5_2_,5_1_3_2_1_,20,0,12,000000,台數科,台灣數位光訊科技股份有限公司,109.00,107.50,14:30:00,-,-,0,0,13:30:00,1556519400000,0,-,119.50,98.10,109.00
