,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,91.00_91.50_91.60_91.70_91.80_,90.50_90.40_90.30_90.20_90.10_,6416,6416.tw,20181228,tse,5_4_6_7_1_,4,7_9_2_10_8_,94.00,27,0,12,90.20,000000,瑞祺電通,瑞&#35072;電通股份有限公司,93.50,95.80,92.00,14:30:00,64,92.00,0,31,90.50,31,13:30:00,6416.tw_tse_20181228_B_9999237881,6416.tw_tse_20181228_B_9999213442,1545978600000,0,31,102.50,366,84.00,93.30,90.50
