,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,27.00_27.20_27.75_27.90_27.95_,26.15_26.10_25.80_25.60_25.55_,2910,2910.tw,20190121,tse,1_1_1_2_2_,0,2_1_1_2_1_,26.95,18,0,12,26.95,000000,統領,統領百貨股份有限公司,26.95,27.20,26.40,14:30:00,-,-,0,6,27.95,0,13:30:00,2910.tw_tse_20190121_B_9999204454,1548052200000,0,1,29.60,1,24.30,26.95,26.95
