,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,33.95_34.00_34.50_37.10_37.30_,31.75_31.70_31.65_31.50_31.30_,2424,2424.tw,20190121,tse,1_9_2_2_1_,0,1_1_3_3_1_,34.20,25,0,12,34.20,000000,隴華,隴華電子股份有限公司,34.20,34.50,33.00,14:30:00,5,33.00,0,1,33.95,0,13:30:00,2424.tw_tse_20190121_B_9999887424,1548052200000,0,1,37.40,1,30.60,34.00,34.20
