,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,4.47_4.50_4.55_4.57_4.60_,4.40_4.38_4.37_4.35_4.33_,2364,2364.tw,20190121,tse,26_50_24_20_85_,0,6_25_20_7_10_,4.55,25,0,12,4.31,000000,倫飛,倫飛電腦實業股份有限公司,4.31,4.43,4.41,14:30:00,1341,4.41,0,25,13:30:00,2364.tw_tse_20190121_B_9999462270,2364.tw_tse_20190121_B_9999152679,1548052200000,0,25,4.91,103,4.03,4.47,4.47
