,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,rt,s,st,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,12.50_12.55_12.60_12.65_12.70_,12.45_12.40_12.35_12.30_12.25_,2601,2601.tw,20190409,tse,71_169_242_174_330_,4,303_182_386_168_179_,12.80,18,0,12,12.25,000000,益航,益航股份有限公司,12.30,12.45,12.40,14:30:00,3104,12.40,0,221,12.45,08:00:00,221,08:00:00,13:30:00,2601.tw_tse_20190409_B_9999025449,2601.tw_tse_20190409_B_9999001473,1554791400000,0,221,13.45,11064,11.05,12.25,12.45
