,a,b,c,ch,d,ex,f,g,i,io,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,s,t,tlong,ts,tv,u,w,y
0,39.35_39.40_39.50_40.00_40.50_,38.20_38.15_38.10_38.00_34.65_,8427,8427.tw,20190617,tse,1_2_1_5_1_,1_1_1_4_2_,20,RR,0,12,000000,基勝-KY,基勝(開曼)控股股份有限公司,-,38.10,14:30:00,-,-,0,0,13:30:00,1560753000000,0,-,42.25,34.65,38.45
