,c,ch,d,ex,i,ip,it,n,nf,oa,ob,ot,ov,oz,p,rt,st,t,tlong,tv,u,w,y
0,2514,2514.tw,20190402,tse,20,0,12,龍邦,龍邦國際興業股份有限公司,-,-,14:30:00,-,-,0,99:99:99,08:00:00,14:30:00,1554186600000,-,17.15,14.05,15.60
