,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,16.00_16.10_16.85_17.05_17.55_,15.40_15.30_15.25_15.15_15.10_,8488,8488.tw,20190513,tse,5_2_1_1_1_,0,2_1_4_1_6_,16.00,20,RR,0,12,16.00,000000,吉源-KY,吉源控股股份有限公司,16.00,-,15.80,14:30:00,-,-,0,0,13:30:00,8488.tw_tse_20190513_B_9999934972,1557729000000,0,15,17.60,15,14.40,16.00,16.00
