,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,36.25_36.30_36.50_37.00_37.45_,35.50_35.10_35.00_34.50_33.00_,5538,5538.tw,20190530,tse,3_1_1_2_1_,0,1_1_1_1_1_,35.55,10,RR,0,12,35.55,000000,東明-KY,開曼東明控股股份有限公司,35.55,35.90,35.30,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190530_B_9999116121,1559197800000,0,1,38.90,1,31.90,35.40,35.55
