,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,42.15_42.30_42.40_42.45_42.65_,42.00_41.95_41.90_41.80_41.75_,1419,1419.tw,20190213,tse,1_5_1_1_1_,4_2_12_11_7_,04,0,12,000000,新紡,新光紡織股份有限公司,42.00,39.50,14:30:00,1118,39.50,0,2,42.40,0,13:30:00,1419.tw_tse_20190213_B_9999033929,1550039400000,0,0,46.20,0,37.80,42.00
