,a,b,c,ch,d,ex,f,fv,g,h,i,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,ps,pz,rt,s,st,t,tk0,tk1,tlong,ts,tv,u,v,w,y,z
0,15.50_15.55_15.60_15.65_15.70_,15.45_15.35_15.30_15.25_15.20_,4414,4414.tw,20190213,tse,152_225_235_73_119_,10,13_15_1_6_57_,16.00,04,0,12,15.20,000000,如興,如興股份有限公司,15.90,15.50,15.40,14:30:00,307,15.50,0,455,15.45,08:00:00,496,08:00:00,13:30:00,4414.tw_tse_20190213_B_9999038289,4414.tw_tse_20190213_B_9999014025,1550039400000,0,496,17.05,12222,13.95,15.50,15.50
