,a,b,c,ch,d,ex,f,g,i,ip,it,mt,n,nf,oa,ob,ot,ov,oz,p,ps,pz,s,t,tk1,tlong,ts,tv,u,v,w,y
0,8.18_8.19_8.21_8.22_8.23_,8.10_8.09_8.08_8.00_7.99_,1454,1454.tw,20190213,tse,1_24_1_6_1_,10_4_3_2_6_,04,0,12,000000,台富,台灣富綢纖維股份有限公司,8.15,7.80,14:30:00,-,-,0,1,8.10,0,13:30:00,1454.tw_tse_20190213_B_9999033839,1550039400000,0,0,9.00,0,7.38,8.19
