,a,b,c,ch,d,ex,f,fv,g,h,i,io,ip,it,l,mt,n,nf,o,oa,ob,ot,ov,oz,p,s,t,tk1,tlong,ts,tv,u,v,w,y,z
0,37.05_37.10_37.25_37.35_37.50_,36.60_36.55_36.50_36.45_36.40_,5538,5538.tw,20190411,tse,1_3_2_2_7_,0,2_1_2_1_1_,36.60,10,RR,0,12,36.60,000000,東明-KY,開曼東明控股股份有限公司,36.60,-,36.80,14:30:00,-,-,0,0,13:30:00,5538.tw_tse_20190411_B_9999125575,1554964200000,0,1,40.25,1,32.95,36.60,36.60
